TTMI,13109163422
TTWO,39264603690
TU,19015020000
TW,27901018013
TWLO,21228626400
TX,8303814779
TXN,209242693302
TXNM,6423092363
TXRH,10871105685
TXT,15955020854
TYL,14545062157
TZA,0
U,11309674326
UAL,33049307088
UBER,157552021972
UBS,135230922614
UBSI,6186008349
UCO,0
UDR,11497541061
UEC,7338605122
UFPI,5439157945
UGI,7894324475
UGP,6416690476
UHAL-B,0
UHS,11132432684
UL,130675857312
ULS,18454215797
ULTA,24202101577
ULY,0
UMBF,9409720911
UMC,29291590656
UNG,0
UNH,294658807615
UNIY,0
UNM,13039716527
UNP,149096368262
UPRO,0
UPS,90393946157
URA,0
URBN,6559264577
URI,50066939687
URNM,0
USA,0
USB,88451901837
USDU,0
USFD,20634500619
USFR,0
USMF,0
USO,0
UTF,0
UTG,0
UTHR,25787333889
UUP,0
UURAF,0
UVIX,0
UVXY,0
UWMC,6271791264
V,607413270188
VAL,6131090807
VALE,75911965196
VB,0
VBK,0
VBR,0
VCIT,0
VCSH,0
VDC,0
VDE,0
VEA,0
VEEV,27431430197
VEU,0
VFC,8216530203
VFH,0
VFS,9849348366
VG,28450235938
VGIT,0
VGK,0
VGLT,0
VGSH,0
VGT,0
VHT,0
VIAV,10212368742
VICI,31011370861
VICR,9893614049
VIG,0
VIGI,0
VIK,38248442146
VIPS,9239960787
VIRT,7833760622
VIST,6777482554
VIV,52375988109
VIXM,0
VLO,66860988519
VLTO,22341514345
VLY,7509362494
VMBS,0
VMC,38057143239
VNM,0
VNO,5582711226
VNOM,16304161727
VNQ,0
VNT,5281680000
VO,0
VOD,36778944972
VOE,0
VONG,0
VONV,0
VOO,0
VOOG,0
VOT,0
VOYA,6876379191
VPL,0
VPU,0
VRSK,23327265446
VRSN,24970259229
VRT,117587811926
VRTX,112266411193
VSAT,8537003553
VSEC,6354546515
VSECU,0
VSNT,5890729650
VSS,0
VST,55339267270
VT,0
VTEB,0
VTI,0
VTIP,0
VTR,40461916022
VTRS,17093698944
VTV,0
VTWO,0
VTYX,0
VUG,0
VUSB,0
VV,0
VVR,0
VWO,0
VXF,0
VXUS,0
VXX,0
VYM,0
VYMI,0
VZ,196333198020
W,10634346767
WAB,44818172776
WAL,8723304686
WAT,32175702985
WBD,68123663777
WBS,11829194541
WCC,15526070600
WCLD,0
WCN,40681230441
WCPRF,0
WDAY,31824310000
WDC,126298406703
WDS,42584643203
WEC,37738813579
WELL,148317758544
WES,15959277774
WEX,5952892223
WFC,251180060355
WFG,5229645111
WFRD,7341012819
WH,6700621490
WING,5396320474
WLAC,0
WLIIU,0
WLK,14423481809
WM,90232480341
WMB,87004416970
WMG,15800971582
WMS,11946845871
WMT,1016481318878
WOOD,0
WPAC,0
WPC,16222953465
WPM,69186151660
WRB,25027223906
WSM,23647298776
WSO,17469797730
WST,19730899105
WTAI,0
WTFC,9992184741
WTMF,0
WTRG,11048844183
WTV,0
WTW,28038610982
WULF,8986283654
WWD,23538133557
WY,18148642469
WYNN,11360498409
XAR,0
XBI,0
XDTE,0
XEL,50607070608
XHB,0
XHE,0
XLB,0
XLC,0
XLE,0
XLF,0
XLI,0
XLK,0
XLP,0
XLRE,0
XLU,0
XLV,0
XLY,0
XME,0
XMPT,0
XNTK,0
XOM,610180840057
XOP,0
XP,10941766316
XPAY,0
XPEV,17199059160
XPO,26419219716
XRP,0
XRPZ,0
XRT,0
XSD,0
XSLLU,0
XSOE,0
XSW,0
XXI,5224155114
XYL,29446855560
XYLD,0
XYZ,42691580960
YBTC,0
YMM,9213393642
YOU,7070044448
YPF,15964566268
YUM,44958247437
YUMC,17050624691
Z,10734832426
ZAP,0
ZBH,18346477592
ZBRA,11337646193
ZG,10769194886
ZION,9225640628
ZM,25936579306
ZS,21655291880
ZSL,0
ZTO,20192159099
ZTR,0
ZTS,51477923690
ZWS,8000145016
